"","Collection.date","pango_lineage","n","freq","movavg","ShortLin"
"4711",2023-01-20,"BQ.1.13.1",1,1.23,1.24,"BA.5"
"4712",2023-01-20,"BQ.1.23",1,1.23,1.66,"BA.5"
"4713",2023-01-20,"BQ.1.3",1,1.23,1.24,"BA.5"
"4714",2023-01-20,"BW.1.1",1,1.23,1.24,"Other"
"4715",2023-01-20,"CA.3.1",1,1.23,1.24,"Other"
"4716",2023-01-20,"CH.1.1",1,1.23,1.66,"BA.2"
"4717",2023-01-20,"CH.1.1.3",1,1.23,1.24,"BA.2"
"4718",2023-01-20,"CK.1",1,1.23,1.24,"BA.5"
"4719",2023-01-20,"CM.8",1,1.23,1.24,"Other"
"4720",2023-01-20,"DB.1",1,1.23,1.24,"Other"
"4721",2023-01-20,"XBB.1",1,1.23,1.66,"XBB"
"4722",2023-01-20,"XBB.1.5.13",1,1.23,1.24,"XBB"
"4723",2023-01-20,"XBB.1.5.67",1,1.23,1.24,"XBB"
"4724",2023-01-21,"BA.2.12.1",1,1.23,1.26,"BA.2.12.1"
"4725",2023-01-21,"BA.5.2.34",1,1.23,1.26,"BA.5"
"4726",2023-01-21,"BA.5.3.5",1,1.23,1.26,"BA.5"
"4727",2023-01-21,"BA.5.5",1,1.23,1.26,"BA.5"
"4728",2023-01-21,"BA.5.9",1,1.23,1.26,"BA.5"
"4729",2023-01-21,"BE.1",1,1.23,1.26,"BA.5"
"4730",2023-01-21,"BE.1.1",1,1.23,1.26,"BA.5"
"4731",2023-01-21,"BE.1.2.1",1,1.23,1.26,"BA.5"
"4732",2023-01-21,"BE.9",1,1.23,1.26,"BA.5"
"4733",2023-01-21,"BN.1.2",1,1.23,1.26,"Other"
"4734",2023-01-21,"BQ.1",1,1.23,1.26,"BA.5"
"4735",2023-01-21,"BQ.1.1",1,1.23,1.7,"BA.5"
"4736",2023-01-21,"BQ.1.1.1",1,1.23,1.26,"BA.5"
"4737",2023-01-21,"BQ.1.1.11",1,1.23,1.26,"BA.5"
"4738",2023-01-21,"BQ.1.1.13",1,1.23,1.26,"BA.5"
"4739",2023-01-21,"BQ.1.1.18",1,1.23,1.26,"BA.5"
"4740",2023-01-21,"BQ.1.1.22",1,1.23,1.26,"BA.5"
"4741",2023-01-21,"BQ.1.1.28",1,1.23,1.26,"BA.5"
"4742",2023-01-21,"BQ.1.1.29",1,1.23,1.26,"BA.5"
"4743",2023-01-21,"BQ.1.1.3",1,1.23,1.67,"BA.5"
"4744",2023-01-21,"BQ.1.1.32",1,1.23,1.7,"BA.5"
"4745",2023-01-21,"BQ.1.1.4",1,1.23,1.26,"BA.5"
"4746",2023-01-21,"BQ.1.1.8",1,1.23,1.26,"BA.5"
"4747",2023-01-21,"BQ.1.10",1,1.23,1.26,"BA.5"
"4748",2023-01-21,"BQ.1.12",1,1.23,1.26,"BA.5"
"4749",2023-01-21,"BQ.1.13",1,1.23,1.26,"BA.5"
"4750",2023-01-21,"BQ.1.13.1",1,1.23,1.26,"BA.5"
"4751",2023-01-21,"BQ.1.23",1,1.23,1.26,"BA.5"
"4752",2023-01-21,"BQ.1.3",1,1.23,1.26,"BA.5"
"4753",2023-01-21,"BW.1.1",1,1.23,1.26,"Other"
"4754",2023-01-21,"CA.3.1",1,1.23,1.26,"Other"
"4755",2023-01-21,"CH.1.1",1,1.23,1.26,"BA.2"
"4756",2023-01-21,"CH.1.1.3",1,1.23,1.26,"BA.2"
"4757",2023-01-21,"CK.1",1,1.23,1.26,"BA.5"
"4758",2023-01-21,"CM.8",1,1.23,1.26,"Other"
"4759",2023-01-21,"DB.1",1,1.23,1.26,"Other"
"4760",2023-01-21,"XBB.1",1,1.23,1.26,"XBB"
"4761",2023-01-21,"XBB.1.5.13",1,1.23,1.26,"XBB"
"4762",2023-01-21,"XBB.1.5.67",1,1.23,1.26,"XBB"
"4763",2023-01-08,"BA.4.6.5",1,1.15,NA,"BA.4"
"4764",2023-01-08,"BA.5.2",1,1.15,3.09,"BA.5"
"4765",2023-01-08,"BA.5.2.1",1,1.15,1.48,"BA.5"
"4766",2023-01-08,"BA.5.2.34",1,1.15,1.66,"BA.5"
"4767",2023-01-08,"BA.5.3.1",1,1.15,NA,"BA.5"
"4768",2023-01-08,"BE.1.2.1",1,1.15,1.18,"BA.5"
"4769",2023-01-08,"BE.1.4.2",1,1.15,NA,"BA.5"
"4770",2023-01-08,"BF.11",1,1.15,NA,"BA.5"
"4771",2023-01-08,"BF.32",1,1.15,NA,"BA.5"
"4772",2023-01-08,"BF.7",1,1.15,1.12,"BA.5"
"4773",2023-01-08,"BF.7.4",1,1.15,NA,"BA.5"
"4774",2023-01-08,"BF.7.4.1",1,1.15,1.24,"BA.5"
"4775",2023-01-08,"BN.1.3.1",1,1.15,1.24,"Other"
"4776",2023-01-08,"BN.2.1",1,1.15,NA,"Other"
"4777",2023-01-08,"BQ.1.1.1",1,1.15,1.18,"BA.5"
"4778",2023-01-08,"BQ.1.1.13",1,1.15,1.06,"BA.5"
"4779",2023-01-08,"BQ.1.1.15",1,1.15,1.24,"BA.5"
"4780",2023-01-08,"BQ.1.1.22",1,1.15,1.06,"BA.5"
"4781",2023-01-08,"BQ.1.1.28",1,1.15,1.06,"BA.5"
"4782",2023-01-08,"BQ.1.1.3",1,1.15,1.06,"BA.5"
"4783",2023-01-08,"BQ.1.1.4",1,1.15,1.06,"BA.5"
"4784",2023-01-08,"BQ.1.1.5",1,1.15,1.06,"BA.5"
"4785",2023-01-08,"BQ.1.1.52",1,1.15,1.06,"BA.5"
"4786",2023-01-08,"BQ.1.1.69",1,1.15,NA,"BA.5"
"4787",2023-01-08,"BQ.1.1.7",1,1.15,1.05,"BA.5"
"4788",2023-01-08,"BQ.1.10",1,1.15,1.06,"BA.5"
"4789",2023-01-08,"BQ.1.11",1,1.15,1.06,"BA.5"
"4790",2023-01-08,"BQ.1.12",1,1.15,1.18,"BA.5"
"4791",2023-01-08,"BQ.1.13",1,1.15,1.06,"BA.5"
"4792",2023-01-08,"BQ.1.14",1,1.15,1.06,"BA.5"
"4793",2023-01-08,"BQ.1.15",1,1.15,NA,"BA.5"
"4794",2023-01-08,"BQ.1.18",1,1.15,1.12,"BA.5"
"4795",2023-01-08,"BQ.1.19",1,1.15,NA,"BA.5"
"4796",2023-01-08,"BQ.1.2",1,1.15,1.06,"BA.5"
"4797",2023-01-08,"BQ.1.27",1,1.15,1.05,"BA.5"
"4798",2023-01-08,"BQ.1.3",1,1.15,1.06,"BA.5"
"4799",2023-01-08,"BQ.1.5",1,1.15,NA,"BA.5"
"4800",2023-01-08,"BQ.1.8",1,1.15,NA,"BA.5"
"4801",2023-01-08,"BW.1.1",1,1.15,1.06,"Other"
"4802",2023-01-08,"CK.1",1,1.15,1.38,"BA.5"
"4803",2023-01-08,"CK.2",1,1.15,NA,"BA.5"
"4804",2023-01-08,"CK.3",1,1.15,NA,"BA.5"
"4805",2023-01-08,"CP.1",1,1.15,NA,"Other"
"4806",2023-01-08,"CQ.2",1,1.15,1.73,"Other"
"4807",2023-01-08,"DB.1",1,1.15,1.06,"Other"
"4808",2023-01-08,"DF.1.1",1,1.15,NA,"Other"
"4809",2023-01-08,"DL.1",1,1.15,NA,"Other"
"4810",2023-01-08,"ED.2",1,1.15,NA,"Other"
"4811",2023-01-08,"FD.2",1,1.15,2.1,"Other"
"4812",2023-01-08,"XBB",1,1.15,1.54,"XBB"
"4813",2023-01-08,"XBB.1.5.11",1,1.15,1.78,"XBB"
"4814",2023-01-08,"XBB.1.5.15",1,1.15,1.06,"XBB"
"4815",2023-01-08,"XBB.1.5.3",1,1.15,1.06,"XBB"
"4816",2023-01-08,"XBB.1.5.34",1,1.15,1.05,"XBB"
"4817",2023-01-08,"XBB.1.5.36",1,1.15,NA,"XBB"
"4818",2023-01-08,"XBB.1.5.67",1,1.15,1.18,"XBB"
"4819",2023-01-08,"XBF",1,1.15,1.12,"Other"
"4820",2023-01-06,"BA.4.6.5",1,1.09,1.02,"BA.4"
"4821",2023-01-06,"BA.5.2",1,1.09,1.02,"BA.5"
"4822",2023-01-06,"BA.5.2.1",1,1.09,1.02,"BA.5"
"4823",2023-01-06,"BA.5.2.34",1,1.09,1.02,"BA.5"
"4824",2023-01-06,"BA.5.3.1",1,1.09,1.02,"BA.5"
"4825",2023-01-06,"BE.1.2.1",1,1.09,1.02,"BA.5"
"4826",2023-01-06,"BE.1.4.2",1,1.09,1.02,"BA.5"
"4827",2023-01-06,"BF.11",1,1.09,1.02,"BA.5"
"4828",2023-01-06,"BF.32",1,1.09,1.02,"BA.5"
"4829",2023-01-06,"BF.7",1,1.09,1.35,"BA.5"
"4830",2023-01-06,"BF.7.4",1,1.09,1.02,"BA.5"
"4831",2023-01-06,"BF.7.4.1",1,1.09,1.02,"BA.5"
"4832",2023-01-06,"BN.1.3.1",1,1.09,1.02,"Other"
"4833",2023-01-06,"BN.2.1",1,1.09,1.02,"Other"
"4834",2023-01-06,"BQ.1",1,1.09,1.99,"BA.5"
"4835",2023-01-06,"BQ.1.1.1",1,1.09,1.02,"BA.5"
"4836",2023-01-06,"BQ.1.1.13",1,1.09,1.02,"BA.5"
"4837",2023-01-06,"BQ.1.1.15",1,1.09,1.02,"BA.5"
"4838",2023-01-06,"BQ.1.1.22",1,1.09,1.35,"BA.5"
"4839",2023-01-06,"BQ.1.1.28",1,1.09,1.02,"BA.5"
"4840",2023-01-06,"BQ.1.1.3",1,1.09,1.69,"BA.5"
"4841",2023-01-06,"BQ.1.1.4",1,1.09,1.02,"BA.5"
"4842",2023-01-06,"BQ.1.1.5",1,1.09,1.02,"BA.5"
"4843",2023-01-06,"BQ.1.1.52",1,1.09,1.02,"BA.5"
"4844",2023-01-06,"BQ.1.1.69",1,1.09,1.02,"BA.5"
"4845",2023-01-06,"BQ.1.1.7",1,1.09,1.02,"BA.5"
"4846",2023-01-06,"BQ.1.10",1,1.09,1.02,"BA.5"
"4847",2023-01-06,"BQ.1.11",1,1.09,1.02,"BA.5"
"4848",2023-01-06,"BQ.1.12",1,1.09,1.02,"BA.5"
"4849",2023-01-06,"BQ.1.13",1,1.09,1.35,"BA.5"
"4850",2023-01-06,"BQ.1.14",1,1.09,1.02,"BA.5"
"4851",2023-01-06,"BQ.1.15",1,1.09,1.02,"BA.5"
"4852",2023-01-06,"BQ.1.18",1,1.09,1.02,"BA.5"
"4853",2023-01-06,"BQ.1.19",1,1.09,1.02,"BA.5"
"4854",2023-01-06,"BQ.1.2",1,1.09,1.02,"BA.5"
"4855",2023-01-06,"BQ.1.23",1,1.09,1.69,"BA.5"
"4856",2023-01-06,"BQ.1.27",1,1.09,1.02,"BA.5"
"4857",2023-01-06,"BQ.1.3",1,1.09,1.02,"BA.5"
"4858",2023-01-06,"BQ.1.5",1,1.09,1.02,"BA.5"
"4859",2023-01-06,"BQ.1.8",1,1.09,1.02,"BA.5"
"4860",2023-01-06,"CK.1",1,1.09,1.34,"BA.5"
"4861",2023-01-06,"CK.2",1,1.09,1.02,"BA.5"
"4862",2023-01-06,"CK.3",1,1.09,1.02,"BA.5"
"4863",2023-01-06,"CP.1",1,1.09,1.02,"Other"
"4864",2023-01-06,"DB.1",1,1.09,1.02,"Other"
"4865",2023-01-06,"DF.1.1",1,1.09,1.02,"Other"
"4866",2023-01-06,"DL.1",1,1.09,1.02,"Other"
"4867",2023-01-06,"ED.2",1,1.09,1.02,"Other"
"4868",2023-01-06,"FD.2",1,1.09,1.02,"Other"
"4869",2023-01-06,"XBB",1,1.09,1.02,"XBB"
"4870",2023-01-06,"XBB.1",1,1.09,1.02,"XBB"
"4871",2023-01-06,"XBB.1.5.11",1,1.09,1.02,"XBB"
"4872",2023-01-06,"XBB.1.5.15",1,1.09,1.02,"XBB"
"4873",2023-01-06,"XBB.1.5.3",1,1.09,1.02,"XBB"
"4874",2023-01-06,"XBB.1.5.34",1,1.09,1.02,"XBB"
"4875",2023-01-06,"XBB.1.5.36",1,1.09,1.02,"XBB"
"4876",2023-01-06,"XBB.1.5.67",1,1.09,1.02,"XBB"
"4877",2023-01-06,"XBF",1,1.09,1.02,"Other"
"4878",2023-01-09,"BA.4.6",1,1.05,NA,"BA.4"
"4879",2023-01-09,"BA.5.2.35",1,1.05,NA,"BA.5"
"4880",2023-01-09,"BE.1.2",1,1.05,1.42,"BA.5"
"4881",2023-01-09,"BE.9",1,1.05,1.42,"BA.5"
"4882",2023-01-09,"BN.1.4",1,1.05,NA,"Other"
"4883",2023-01-09,"BN.3.1",1,1.05,NA,"Other"
"4884",2023-01-09,"BQ.1",1,1.05,1.93,"BA.5"
"4885",2023-01-09,"BQ.1.1.10",1,1.05,NA,"BA.5"
"4886",2023-01-09,"BQ.1.1.13",1,1.05,1.17,"BA.5"
"4887",2023-01-09,"BQ.1.1.18",1,1.05,1.86,"BA.5"
"4888",2023-01-09,"BQ.1.1.22",1,1.05,1.17,"BA.5"
"4889",2023-01-09,"BQ.1.1.24",1,1.05,1.42,"BA.5"
"4890",2023-01-09,"BQ.1.1.27",1,1.05,NA,"BA.5"
"4891",2023-01-09,"BQ.1.1.28",1,1.05,1.17,"BA.5"
"4892",2023-01-09,"BQ.1.1.3",1,1.05,1.17,"BA.5"
"4893",2023-01-09,"BQ.1.1.31",1,1.05,NA,"BA.5"
"4894",2023-01-09,"BQ.1.1.4",1,1.05,1.17,"BA.5"
"4895",2023-01-09,"BQ.1.1.5",1,1.05,1.17,"BA.5"
"4896",2023-01-09,"BQ.1.1.52",1,1.05,1.17,"BA.5"
"4897",2023-01-09,"BQ.1.10",1,1.05,1.17,"BA.5"
"4898",2023-01-09,"BQ.1.11",1,1.05,1.17,"BA.5"
"4899",2023-01-09,"BQ.1.13",1,1.05,1.17,"BA.5"
"4900",2023-01-09,"BQ.1.14",1,1.05,1.17,"BA.5"
"4901",2023-01-09,"BQ.1.2",1,1.05,1.17,"BA.5"
"4902",2023-01-09,"BQ.1.23",1,1.05,1.55,"BA.5"
"4903",2023-01-09,"BQ.1.3",1,1.05,1.17,"BA.5"
"4904",2023-01-09,"BQ.2",1,1.05,NA,"BA.5"
"4905",2023-01-09,"BW.1.1",1,1.05,1.17,"Other"
"4906",2023-01-09,"CA.3.1",1,1.05,NA,"Other"
"4907",2023-01-09,"CH.1.1",1,1.05,1.42,"BA.2"
"4908",2023-01-09,"CK.1",1,1.05,1.17,"BA.5"
"4909",2023-01-09,"CM.2",1,1.05,1.42,"Other"
"4910",2023-01-09,"DB.1",1,1.05,1.17,"Other"
"4911",2023-01-09,"DJ.1.1",1,1.05,NA,"Other"
"4912",2023-01-09,"DN.2",1,1.05,NA,"Other"
"4913",2023-01-09,"XBB.1",1,1.05,1.55,"XBB"
"4914",2023-01-09,"XBB.1.11",1,1.05,NA,"XBB"
"4915",2023-01-09,"XBB.1.5.13",1,1.05,NA,"XBB"
"4916",2023-01-09,"XBB.1.5.15",1,1.05,1.17,"XBB"
"4917",2023-01-09,"XBB.1.5.16",1,1.05,NA,"XBB"
"4918",2023-01-09,"XBB.1.5.17",1,1.05,NA,"XBB"
"4919",2023-01-09,"XBB.1.5.3",1,1.05,1.17,"XBB"
"4920",2023-01-09,"XBB.1.5.5",1,1.05,NA,"XBB"
"4921",2023-01-03,"BA.4.6.5",1,1.04,0.9,"BA.4"
"4922",2023-01-03,"BA.5.2",1,1.04,0.9,"BA.5"
"4923",2023-01-03,"BA.5.2.1",1,1.04,0.9,"BA.5"
"4924",2023-01-03,"BA.5.2.34",1,1.04,0.9,"BA.5"
"4925",2023-01-03,"BA.5.3.1",1,1.04,0.9,"BA.5"
"4926",2023-01-03,"BE.1.2.1",1,1.04,0.9,"BA.5"
"4927",2023-01-03,"BE.1.4.2",1,1.04,0.9,"BA.5"
"4928",2023-01-03,"BF.11",1,1.04,0.9,"BA.5"
"4929",2023-01-03,"BF.32",1,1.04,0.9,"BA.5"
"4930",2023-01-03,"BF.7",1,1.04,0.9,"BA.5"
"4931",2023-01-03,"BF.7.4",1,1.04,0.9,"BA.5"
"4932",2023-01-03,"BF.7.4.1",1,1.04,1.13,"BA.5"
"4933",2023-01-03,"BN.1.3.1",1,1.04,0.9,"Other"
"4934",2023-01-03,"BN.2.1",1,1.04,0.9,"Other"
"4935",2023-01-03,"BQ.1",1,1.04,1.69,"BA.5"
"4936",2023-01-03,"BQ.1.1.1",1,1.04,1.36,"BA.5"
"4937",2023-01-03,"BQ.1.1.13",1,1.04,1.36,"BA.5"
"4938",2023-01-03,"BQ.1.1.15",1,1.04,0.9,"BA.5"
"4939",2023-01-03,"BQ.1.1.22",1,1.04,1.59,"BA.5"
"4940",2023-01-03,"BQ.1.1.28",1,1.04,0.9,"BA.5"
"4941",2023-01-03,"BQ.1.1.3",1,1.04,0.9,"BA.5"
"4942",2023-01-03,"BQ.1.1.4",1,1.04,0.9,"BA.5"
"4943",2023-01-03,"BQ.1.1.5",1,1.04,1.13,"BA.5"
"4944",2023-01-03,"BQ.1.1.52",1,1.04,0.9,"BA.5"
"4945",2023-01-03,"BQ.1.1.69",1,1.04,0.9,"BA.5"
"4946",2023-01-03,"BQ.1.1.7",1,1.04,0.9,"BA.5"
"4947",2023-01-03,"BQ.1.10",1,1.04,1.13,"BA.5"
"4948",2023-01-03,"BQ.1.11",1,1.04,0.9,"BA.5"
"4949",2023-01-03,"BQ.1.12",1,1.04,0.9,"BA.5"
"4950",2023-01-03,"BQ.1.13",1,1.04,0.9,"BA.5"
"4951",2023-01-03,"BQ.1.14",1,1.04,0.9,"BA.5"
"4952",2023-01-03,"BQ.1.15",1,1.04,0.9,"BA.5"
"4953",2023-01-03,"BQ.1.18",1,1.04,0.9,"BA.5"
"4954",2023-01-03,"BQ.1.19",1,1.04,1.13,"BA.5"
"4955",2023-01-03,"BQ.1.2",1,1.04,0.9,"BA.5"
"4956",2023-01-03,"BQ.1.23",1,1.04,0.9,"BA.5"
"4957",2023-01-03,"BQ.1.27",1,1.04,0.9,"BA.5"
"4958",2023-01-03,"BQ.1.3",1,1.04,0.9,"BA.5"
"4959",2023-01-03,"BQ.1.5",1,1.04,0.9,"BA.5"
"4960",2023-01-03,"BQ.1.8",1,1.04,0.9,"BA.5"
"4961",2023-01-03,"BW.1.1",1,1.04,1.13,"Other"
"4962",2023-01-03,"CK.1",1,1.04,0.9,"BA.5"
"4963",2023-01-03,"CK.2",1,1.04,0.9,"BA.5"
"4964",2023-01-03,"CK.3",1,1.04,0.9,"BA.5"
"4965",2023-01-03,"CP.1",1,1.04,0.9,"Other"
"4966",2023-01-03,"CQ.2",1,1.04,0.9,"Other"
"4967",2023-01-03,"DB.1",1,1.04,0.9,"Other"
"4968",2023-01-03,"DF.1.1",1,1.04,0.9,"Other"
"4969",2023-01-03,"DL.1",1,1.04,1.13,"Other"
"4970",2023-01-03,"ED.2",1,1.04,0.9,"Other"
"4971",2023-01-03,"FD.2",1,1.04,0.9,"Other"
"4972",2023-01-03,"XBB",1,1.04,0.9,"XBB"
"4973",2023-01-03,"XBB.1",1,1.04,1.82,"XBB"
"4974",2023-01-03,"XBB.1.5.11",1,1.04,0.9,"XBB"
"4975",2023-01-03,"XBB.1.5.15",1,1.04,0.9,"XBB"
"4976",2023-01-03,"XBB.1.5.34",1,1.04,0.9,"XBB"
"4977",2023-01-03,"XBB.1.5.36",1,1.04,0.9,"XBB"
"4978",2023-01-03,"XBB.1.5.67",1,1.04,0.9,"XBB"
"4979",2023-01-03,"XBF",1,1.04,0.9,"Other"
"4980",2023-01-23,"BA.4.6",1,1.03,1.23,"BA.4"
"4981",2023-01-23,"BA.5.2.34",1,1.03,1.24,"BA.5"
"4982",2023-01-23,"BE.9",1,1.03,1.24,"BA.5"
"4983",2023-01-23,"BQ.1",1,1.03,1.24,"BA.5"
"4984",2023-01-23,"BQ.1.1.1",1,1.03,1.24,"BA.5"
"4985",2023-01-23,"BQ.1.1.11",1,1.03,1.24,"BA.5"
"4986",2023-01-23,"BQ.1.1.18",1,1.03,1.24,"BA.5"
"4987",2023-01-23,"BQ.1.1.25",1,1.03,NA,"BA.5"
"4988",2023-01-23,"BQ.1.1.3",1,1.03,1.24,"BA.5"
"4989",2023-01-23,"BQ.1.1.32",1,1.03,1.68,"BA.5"
"4990",2023-01-23,"BQ.1.1.4",1,1.03,1.24,"BA.5"
"4991",2023-01-23,"BQ.1.1.52",1,1.03,1.23,"BA.5"
"4992",2023-01-23,"BQ.1.1.53",1,1.03,NA,"BA.5"
"4993",2023-01-23,"BQ.1.1.7",1,1.03,1.18,"BA.5"
"4994",2023-01-23,"BQ.1.13",1,1.03,1.24,"BA.5"
"4995",2023-01-23,"BQ.1.13.1",1,1.03,1.24,"BA.5"
"4996",2023-01-23,"BQ.1.22",1,1.03,NA,"BA.5"
"4997",2023-01-23,"BQ.1.23",1,1.03,1.24,"BA.5"
"4998",2023-01-23,"BQ.1.27",1,1.03,1.18,"BA.5"
"4999",2023-01-23,"CH.1.1.3",1,1.03,1.24,"BA.2"
"5000",2023-01-23,"CQ.2",1,1.03,1.23,"Other"
"5001",2023-01-23,"DR.1",1,1.03,NA,"Other"
"5002",2023-01-23,"XBB.1",1,1.03,1.24,"XBB"
"5003",2023-01-23,"XBB.1.5.17",1,1.03,1.23,"XBB"
"5004",2023-01-23,"XBB.1.5.34",1,1.03,1.18,"XBB"
"5005",2023-01-23,"XBB.2",1,1.03,NA,"XBB"
"5006",2023-01-05,"BA.4.6.5",1,1,1.02,"BA.4"
"5007",2023-01-05,"BA.5.2",1,1,1.02,"BA.5"
"5008",2023-01-05,"BA.5.2.1",1,1,1.02,"BA.5"
"5009",2023-01-05,"BA.5.2.34",1,1,1.02,"BA.5"
"5010",2023-01-05,"BA.5.3.1",1,1,1.02,"BA.5"
"5011",2023-01-05,"BE.1.2.1",1,1,1.02,"BA.5"
"5012",2023-01-05,"BE.1.4.2",1,1,1.02,"BA.5"
"5013",2023-01-05,"BF.11",1,1,1.02,"BA.5"
"5014",2023-01-05,"BF.32",1,1,1.02,"BA.5"
"5015",2023-01-05,"BF.7.4",1,1,1.02,"BA.5"
"5016",2023-01-05,"BF.7.4.1",1,1,1.02,"BA.5"
"5017",2023-01-05,"BN.1.3.1",1,1,1.02,"Other"
"5018",2023-01-05,"BN.2.1",1,1,1.02,"Other"
"5019",2023-01-05,"BQ.1",1,1,1.35,"BA.5"
"5020",2023-01-05,"BQ.1.1",1,1,3.78,"BA.5"
"5021",2023-01-05,"BQ.1.1.1",1,1,1.02,"BA.5"
"5022",2023-01-05,"BQ.1.1.13",1,1,1.02,"BA.5"
"5023",2023-01-05,"BQ.1.1.15",1,1,1.02,"BA.5"
"5024",2023-01-05,"BQ.1.1.28",1,1,1.02,"BA.5"
"5025",2023-01-05,"BQ.1.1.4",1,1,1.02,"BA.5"
"5026",2023-01-05,"BQ.1.1.5",1,1,1.02,"BA.5"
"5027",2023-01-05,"BQ.1.1.52",1,1,1.02,"BA.5"
"5028",2023-01-05,"BQ.1.1.69",1,1,1.02,"BA.5"
"5029",2023-01-05,"BQ.1.1.7",1,1,1.02,"BA.5"
"5030",2023-01-05,"BQ.1.10",1,1,1.02,"BA.5"
"5031",2023-01-05,"BQ.1.11",1,1,1.02,"BA.5"
"5032",2023-01-05,"BQ.1.12",1,1,1.02,"BA.5"
"5033",2023-01-05,"BQ.1.14",1,1,1.02,"BA.5"
"5034",2023-01-05,"BQ.1.15",1,1,1.02,"BA.5"
"5035",2023-01-05,"BQ.1.18",1,1,1.02,"BA.5"
"5036",2023-01-05,"BQ.1.19",1,1,1.02,"BA.5"
"5037",2023-01-05,"BQ.1.2",1,1,1.02,"BA.5"
"5038",2023-01-05,"BQ.1.27",1,1,1.02,"BA.5"
"5039",2023-01-05,"BQ.1.3",1,1,1.02,"BA.5"
"5040",2023-01-05,"BQ.1.5",1,1,1.02,"BA.5"
"5041",2023-01-05,"BQ.1.8",1,1,1.02,"BA.5"
"5042",2023-01-05,"BW.1.1",1,1,1.38,"Other"
"5043",2023-01-05,"CK.1",1,1,1.02,"BA.5"
"5044",2023-01-05,"CK.2",1,1,1.02,"BA.5"
"5045",2023-01-05,"CK.3",1,1,1.02,"BA.5"
"5046",2023-01-05,"CP.1",1,1,1.02,"Other"
"5047",2023-01-05,"CQ.2",1,1,1.38,"Other"
"5048",2023-01-05,"DB.1",1,1,1.02,"Other"
"5049",2023-01-05,"DF.1.1",1,1,1.02,"Other"
"5050",2023-01-05,"DL.1",1,1,1.02,"Other"
"5051",2023-01-05,"ED.2",1,1,1.02,"Other"
"5052",2023-01-05,"FD.2",1,1,1.02,"Other"
"5053",2023-01-05,"XBB",1,1,1.02,"XBB"
"5054",2023-01-05,"XBB.1",1,1,1.02,"XBB"
"5055",2023-01-05,"XBB.1.5.11",1,1,1.02,"XBB"
"5056",2023-01-05,"XBB.1.5.15",1,1,1.02,"XBB"
"5057",2023-01-05,"XBB.1.5.3",1,1,1.02,"XBB"
"5058",2023-01-05,"XBB.1.5.34",1,1,1.02,"XBB"
"5059",2023-01-05,"XBB.1.5.36",1,1,1.02,"XBB"
"5060",2023-01-05,"XBB.1.5.67",1,1,1.02,"XBB"
"5061",2023-01-05,"XBF",1,1,1.02,"Other"
"5062",2023-01-04,"BA.4.6.5",1,0.98,1.01,"BA.4"
"5063",2023-01-04,"BA.5.2",1,0.98,1.01,"BA.5"
"5064",2023-01-04,"BA.5.2.1",1,0.98,1.01,"BA.5"
"5065",2023-01-04,"BA.5.2.34",1,0.98,1.01,"BA.5"
"5066",2023-01-04,"BA.5.3.1",1,0.98,1.01,"BA.5"
"5067",2023-01-04,"BE.1.2.1",1,0.98,1.01,"BA.5"
"5068",2023-01-04,"BE.1.4.2",1,0.98,1.01,"BA.5"
"5069",2023-01-04,"BF.11",1,0.98,1.01,"BA.5"
"5070",2023-01-04,"BF.32",1,0.98,1.01,"BA.5"
"5071",2023-01-04,"BF.7",1,0.98,1.34,"BA.5"
"5072",2023-01-04,"BF.7.4",1,0.98,1.01,"BA.5"
"5073",2023-01-04,"BF.7.4.1",1,0.98,1.01,"BA.5"
"5074",2023-01-04,"BN.1.3.1",1,0.98,1.01,"Other"
"5075",2023-01-04,"BN.2.1",1,0.98,1.01,"Other"
"5076",2023-01-04,"BQ.1.1.1",1,0.98,1.01,"BA.5"
"5077",2023-01-04,"BQ.1.1.13",1,0.98,1.01,"BA.5"
"5078",2023-01-04,"BQ.1.1.15",1,0.98,1.01,"BA.5"
"5079",2023-01-04,"BQ.1.1.22",1,0.98,1.34,"BA.5"
"5080",2023-01-04,"BQ.1.1.28",1,0.98,1.01,"BA.5"
"5081",2023-01-04,"BQ.1.1.3",1,0.98,1.67,"BA.5"
"5082",2023-01-04,"BQ.1.1.4",1,0.98,1.01,"BA.5"
"5083",2023-01-04,"BQ.1.1.5",1,0.98,1.01,"BA.5"
"5084",2023-01-04,"BQ.1.1.52",1,0.98,1.01,"BA.5"
"5085",2023-01-04,"BQ.1.1.69",1,0.98,1.01,"BA.5"
"5086",2023-01-04,"BQ.1.1.7",1,0.98,1.01,"BA.5"
"5087",2023-01-04,"BQ.1.10",1,0.98,1.01,"BA.5"
"5088",2023-01-04,"BQ.1.11",1,0.98,1.01,"BA.5"
"5089",2023-01-04,"BQ.1.12",1,0.98,1.01,"BA.5"
"5090",2023-01-04,"BQ.1.13",1,0.98,1.34,"BA.5"
"5091",2023-01-04,"BQ.1.14",1,0.98,1.01,"BA.5"
"5092",2023-01-04,"BQ.1.15",1,0.98,1.01,"BA.5"
"5093",2023-01-04,"BQ.1.18",1,0.98,1.01,"BA.5"
"5094",2023-01-04,"BQ.1.19",1,0.98,1.01,"BA.5"
"5095",2023-01-04,"BQ.1.2",1,0.98,1.01,"BA.5"
"5096",2023-01-04,"BQ.1.23",1,0.98,1.67,"BA.5"
